"id","userId","name","filename","originalname","mimetype","destination","path","size","created","thumbnail","location","bucket","key","type","progressStatus","views","topixId","portrait"
1124,185,"NCITSDuRockstITFinalV.mov","NCITSDuRockstITFinalV.mov","NCITS_Du_Rockst_IT_Final_V_1_1.mov","video/quicktime","/1670486652796_48339","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670486652796_48339/Default/MP4/1670486652796_48339.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670486652796_48339","yolomio-uploads","1670486652796_48339",NULL,"complete",0,NULL,False
1125,37,"demovideo.mp4","demovideo.mp4","demo-video.mp4","video/mp4","/1670580822824_72799","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670580822824_72799/Default/MP4/1670580822824_72799.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670580822824_72799","yolomio-uploads","1670580822824_72799",NULL,"complete",0,NULL,False
1126,183,"rechtspflegerstudium.mp4","rechtspflegerstudium.mp4","rechtspflegerstudium.mp4","video/mp4","/1670581833694_10640","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670581833694_10640/Default/MP4/1670581833694_10640.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670581833694_10640","yolomio-uploads","1670581833694_10640",NULL,"complete",0,NULL,False
1127,183,"rechtspflegerstudium.mp4","rechtspflegerstudium.mp4","rechtspflegerstudium.mp4","video/mp4","/1670582860427_84928","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670582860427_84928/Default/MP4/1670582860427_84928.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670582860427_84928","yolomio-uploads","1670582860427_84928",NULL,"complete",0,NULL,False
1128,183,"rechtspflegerstudium.mp4","rechtspflegerstudium.mp4","rechtspflegerstudium.mp4","video/mp4","/1670585962506_32899","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670585962506_32899/Default/MP4/1670585962506_32899.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670585962506_32899","yolomio-uploads","1670585962506_32899",NULL,"complete",0,NULL,False
1129,183,"rechtspflegerstudium.mp4","rechtspflegerstudium.mp4","rechtspflegerstudium.mp4","video/mp4","/1670586210464_41666","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670586210464_41666/Default/MP4/1670586210464_41666.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670586210464_41666","yolomio-uploads","1670586210464_41666",NULL,"complete",0,NULL,False
1130,183,"rechtspflegerstudium.mp4","rechtspflegerstudium.mp4","rechtspflegerstudium.mp4","video/mp4","/1670586369913_33697","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670586369913_33697/Default/MP4/1670586369913_33697.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670586369913_33697","yolomio-uploads","1670586369913_33697",NULL,"complete",0,NULL,False
1131,183,"rechtspflegerstudium.mp4","rechtspflegerstudium.mp4","rechtspflegerstudium.mp4","video/mp4","/1670586528301_69035","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670586528301_69035/Default/MP4/1670586528301_69035.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670586528301_69035","yolomio-uploads","1670586528301_69035",NULL,"complete",0,NULL,False
1132,183,"rechtspflegerstudium.mp4","rechtspflegerstudium.mp4","rechtspflegerstudium.mp4","video/mp4","/1670586684088_39043","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670586684088_39043/Default/MP4/1670586684088_39043.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670586684088_39043","yolomio-uploads","1670586684088_39043",NULL,"complete",0,NULL,False
1133,183,"rechtspflegerstudium.mp4","rechtspflegerstudium.mp4","rechtspflegerstudium.mp4","video/mp4","/1670587075772_45820","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670587075772_45820/Default/MP4/1670587075772_45820.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670587075772_45820","yolomio-uploads","1670587075772_45820",NULL,"complete",0,NULL,False
